collected_from_url;id;thread_id;author;author_full;author_followers;author_likes;author_videos;author_avatar;body;stickers;timestamp;unix_timestamp;is_duet;is_ad;is_paid_partnership;is_sensitive;is_photosensitive;music_name;music_id;music_url;music_thumbnail;music_author;video_url;tiktok_url;thumbnail_url;likes;comments;shares;plays;hashtags;challenges;diversification_labels;location_created;effects;warning
https://www.tiktok.com/search?q=#amigurumi&t=1786116607011;7502498381823036690;7502498381823036690;ovigurumis;OviGurumis;3599;78;144;https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/ba90ed19d9a325539d469ecf7b3232b5~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=d9c96811&x-expires=1786287600&x-signature=aQzip4b1TR1%2BXjqErh6UdqCGpgM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2;🤡🤡🤡 Amigas crocheteras, pasen diseños para usar esos mounstros 🤡🤡🤡 #clown #crochet #amigurumi #tejedoras #crochetersoftiktok #fail #idea ;Amigos revisen las medidas cuando hagan pedidos. Que se supone que haga con esos ojotes 🤡🤡🤡;2025-05-09 17:25:33;1746811533;no;no;no;no;no;Circus ;5000000000466570075;https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/6a2bc883621c48219c5a2978221d00f1;https://p16-sg.tiktokcdn.com/aweme/720x720/tos-alisg-v-2774/ocZBvBtvC1AEVAKnekQFEibWEByf9A3akgDStz.jpeg;Color Clownies;https://webapp-sg.tiktok.com/d851e9303eb332847833f7ad123cc30b/6a789d19/kmoat/mps/logo/v2/r/p/v14044g50000d0f3kofog65qrpnqt2pg/32523b34d2a244069a897897d5ee69e1/460c908723495c0fc60fa5baafdbc11d/mp4/main.mp4?a=1988&bti=ODszNWYuMDE6&&bt=0&ft=LrmapoKyD12Nv971jzIxRXk_HlBF-UjNSEopiX&mime_type=video_mp4&rc=cnF8b2hsc2d3SkBwaHIxaDFybndmNDxoODo7PGQ5NzU1N2U1NUBpajV0c3Q5cnI2MzMzODczNEBjRl5Nc3FePmJKYSNvYF90aHFmOiNiM2JhNjQ1Ni0xXmEwMDIwYSNtcWtvMmRjaGNhLS1kMTFzcw%3D%3D&definition=720p&du=8&item_id=7502498381823036690&l=20260807233026F40664CCC7F7C69054D3&logo_type=tiktok&ply_type=2&policy=eyJ2bSI6MiwiY2siOiJ0dF9jaGFpbl90b2tlbiJ9&user_text=ovigurumis&btag=e000b0000;https://www.tiktok.com/@ovigurumis/video/7502498381823036690;https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/ooxQgE1BRp9IoAOfepmHgjojNFoDEBFhUvxBRd~tplv-tiktokx-origin.image?dr=14575&x-expires=1786287600&x-signature=5am5WVQn5WCAnJQJuvEzPAbIfdM%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my2;277500;1603;1413;3500000;clown,crochet,amigurumi,tejedoras,crochetersoftiktok,fail,idea;clown,crochet,amigurumi,tejedoras,crochetersoftiktok,fail,idea;;;;
https://www.tiktok.com/search?q=#amigurumi&t=1786116607011;7502124913432497414;7502124913432497414;by_giselle;Giselle Vazquez;4804;28100;62;https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/0f4574a13be6d74a650fb1c5c7da830a~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=1349dfef&x-expires=1786287600&x-signature=mr8XwFrUsRqDxx1YJFaK1NJ5pjY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2;Ahhh!!!🐈‍⬛🧶 Tejer con este tipo de estambre es frustrante pero el resultado vale la pena 😌 #crochet #crochetcat #fluffy #cat #gato #hechoamano #amigurumi #fluffycat ;"Nooo!!!
 no nos conviertas en un gatito😫 AHHHHH!!!!!";2025-05-08 17:16:17;1746724577;no;no;no;no;no;original sound - bii !;7229344516251388678;https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/ae30298c882949e9856865bab4ea9065/?a=1988&bti=ODszNWYuMDE6&&bt=127&ft=GNDpcInz7ThBbzWGXq8Zmo&mime_type=audio_mpeg&rc=Mzg0azg6Zjd2azMzNzU8M0BpMzg0azg6Zjd2azMzNzU8M0BlZi1qcjQwaTZgLS1kMTZzYSNlZi1qcjQwaTZgLS1kMTZzcw%3D%3D&expire=1786120233&l=20260807233026F40664CCC7F7C69054D3&ply_type=3&policy=3&signature=f2da634a0039d34867fd6ffaca061bad&tk=0&btag=e00070000;https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/11f4602b937f076e2b866c1d5d1b336f~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=14579&refresh_token=0ea32668&x-expires=1786287600&x-signature=aFl79KalwaN56wC%2F7%2B5g1R7807E%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2;ñez;;https://www.tiktok.com/@by_giselle/video/7502124913432497414;https://p16-common-sign.tiktokcdn.com/tos-maliva-p-0068/oIAQgEjAj2OIQAzf5AiOAcbvIvrDIEFfSOfCVs~tplv-tiktokx-origin.image?dr=14575&x-expires=1786287600&x-signature=Xwrq2lcnUwBQakbH45RBodZ0o9c%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my2;147900;354;11000;1100000;crochet,crochetcat,fluffy,cat,gato,hechoamano,amigurumi,fluffycat;crochet,crochetcat,fluffy,cat,gato,hechoamano,amigurumi,fluffycat;;;;
https://www.tiktok.com/search?q=#amigurumi&t=1786116607011;7605788275755748626;7605788275755748626;ecohilobag;ecohilobag;60800;779;432;https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/528b75eb0e00ca5b22172c44a7cb764e~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=3662a344&x-expires=1786287600&x-signature=SShCKBY48RKJ1rXTpTEvpffpD2s%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2;Aprende a identificar la diferencia entre el punto X y el punto V y mejora el acabado de tus tejidos 🧶✨ Pequeños detalles hacen grandes cambios en el resultado final. Si quieres seguir perfeccionando tu técnica en el CROCHET y aprender más sobre amigurumis y puntos profesionales, comenta curso 💛 #Crochet #Ganchillo #Amigurumi #PuntoX #Crocheteras ;;2026-02-12 01:43:07;1770860587;no;no;no;no;no;New Abundance;6935475212096686081;https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/ocomBK2zEHwFqUhCGgJICeumZcoJDBO2tfkMJQ;https://p16-sg.tiktokcdn.com/aweme/720x720/tos-alisg-v-2774/ocVfIdMHAXszFI9dUAIAeSLiaSDcgIehCLAsGA.jpeg;Omar Enfedaque;https://webapp-sg.tiktok.com/f14c13b28e5cf7f268d4381e80aa9b2b/6a789d1f/kmoat/mps/logo/v3/r/p/v1c044g50000d66iv2nog65r0nvmuibg/efb4389d9eba41cf92ad515b18a8048b/cf59ad28ff9d837d917f2d41eee05f8f/mp4/main.mp4?a=1988&bti=ODszNWYuMDE6&&bt=0&ft=LrmapoKyD12Nv971jzIxRXk_HlBF-UjNSEopiX&mime_type=video_mp4&rc=cnF8b2hsc2d3SkBwaHIxaDFybndmZTc7O2U0ZzVpNGRoZzs3aUBpamxwcXU5cjVsOTMzODczNEBjRl5Nc3FePmJKYSNvYF90aHFmOiM1LV4uMjJeNmAxXzY2MF9iYSNfcnMtMmRrczNhLS1kMWBzcw%3D%3D&definition=720p&du=14&item_id=7605788275755748626&l=20260807233026F40664CCC7F7C69054D3&logo_type=tiktok_creator&ply_type=2&policy=eyJ2bSI6MiwiY2siOiJ0dF9jaGFpbl90b2tlbiJ9&sign_params=item_id%2Cuser_text&user_text=ecohilobag&btag=e000b0000;https://www.tiktok.com/@ecohilobag/video/7605788275755748626;https://p19-common-sign.tiktokcdn.com/tos-alisg-p-0037/oQCPAMSG6FWaCIlBITED2CfXIA9EAe9fD4NKvj~tplv-tiktokx-origin.image?dr=14575&x-expires=1786287600&x-signature=RsxwmBnC0sHFMfZb9LcE4QlinFs%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my2;8951;32;861;286700;crochet,ganchillo,amigurumi,puntox,crocheteras;crochet,ganchillo,amigurumi,puntox,crocheteras;;;;
https://www.tiktok.com/search?q=#amigurumi&t=1786116607011;7287183772066254086;7287183772066254086;brightbyv;Bright by V.;7858;590;282;https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/6c103444bd9e334c37f94f135e7ed881~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=5e59ffbf&x-expires=1786287600&x-signature=4g1AF9owZA2ZznWcMaJiuLNf0No%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2;First time crocheting using chunky yarn 🧶 #amigurumi #crochet #crochetduck #fyp ;;2023-10-07 11:54:50;1696679690;no;no;no;no;no;调皮的小可爱;7130149770248603655;;https://p16-sign-sg.tiktokcdn.com/tos-alisg-v-2774/e104bb0f9a2d47f192829665498d1fcc~720x720.jpeg?lk3s=08d74b56&x-expires=1786138226&x-signature=ryE2bUNA16dI5DVVHJhBizDzVSw%3D;AAugus;;https://www.tiktok.com/@brightbyv/video/7287183772066254086;https://p16-common-sign.tiktokcdn.com/tos-maliva-p-0068/oYJnu6TfDYdCQweQlkdAyRUb1aYRB5EIhIBDgJ~tplv-tiktokx-origin.image?dr=14575&x-expires=1786287600&x-signature=vW8rj9IOs95c2Ai8lHRCOPBySVQ%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my2;2669;51;197;243900;amigurumi,crochet,crochetduck,fyp;amigurumi,crochet,crochetduck,fyp;;;;
https://www.tiktok.com/search?q=#amigurumi&t=1786116607011;7548542999005809975;7548542999005809975;knotsandsnuggles;knotsandsnuggles;95700;913;248;https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/53bcad781862946bd20db26a3e9deda4~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=1c08962b&x-expires=1786287600&x-signature=jB50lBV0yhKkosd6tCSa984Tkg0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2;Crocheting an elephant 🐘  Pattern by me #crochet #amigurumi #crochetersoftiktok #crochettiktok #elephant;"Crocheting an
elephant 🐘 ";2025-09-10 19:22:45;1757532165;no;no;no;no;no;Take me to where your heart is;7270039870930864130;https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/oAOSW1khsoFtbE7mYwOjLMtcIBoy9OzpAwnAfA;https://p77-sg.tiktokcdn.com/aweme/720x720/tos-alisg-v-2774/oEKtibGIrgeZnDAIAhJDCXBQxB5eIKD2k1J2AH.jpeg;Shaya Zamora;;https://www.tiktok.com/@knotsandsnuggles/video/7548542999005809975;https://p19-common-sign.tiktokcdn.com/tos-useast5-p-0068-tx/osdU4aAIPHVMiAhiGBBxPg4YLHUZBX0SE4H8I~tplv-tiktokx-origin.image?dr=14575&x-expires=1786287600&x-signature=YcvWFdxSBYOkLYaTeEOeCAlQbkA%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my2;296400;423;24700;3400000;crochet,amigurumi,crochetersoftiktok,crochettiktok,elephant;crochet,amigurumi,crochetersoftiktok,crochettiktok,elephant;;;;
https://www.tiktok.com/search?q=#amigurumi&t=1786116607011;7488114746537905451;7488114746537905451;thecrochetginger;thecrochetginger;1100000;23400;173;https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/9d5ebff44f6cda0940a9a13123664e4b~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=6ecd16a9&x-expires=1786287600&x-signature=8HJCcY3Y1kqOWgNZIqt2HHyx648%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2;This has got to be my favorite commission so far🥹 #crochet #crochetersoftiktok #amigurumi #crochetplushie #crochetbusiness #crochetdog ;- “Can you make my friends dog for her bday?” Omg yes!! -;2025-03-31 23:10:15;1743462615;no;no;no;no;no;sonido original;7427588920122854149;https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/oweLUyZECACIAFgey6GQSOEMKEAGQGTtDLkoAf/?a=1988&bti=ODszNWYuMDE6&&bt=125&ft=GNDpcInz7ThBbzWGXq8Zmo&mime_type=audio_mpeg&rc=M2pmcXY5cm00djMzNzU8M0BpM2pmcXY5cm00djMzNzU8M0BmXm1rMmQ0ZV5gLS1kMTZzYSNmXm1rMmQ0ZV5gLS1kMTZzcw%3D%3D&expire=1786120250&l=20260807233026F40664CCC7F7C69054D3&ply_type=3&policy=3&signature=d408cff748320a1b868d9ad71fa69f21&tk=0&btag=e00078000;https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/abb7d1247fccba525b518531d5cb2e56~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=14579&refresh_token=809171c1&x-expires=1786287600&x-signature=rE3nX4vx3eabWog3A6E2stvmuKI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2;vivi;https://v16-webapp-prime.tiktok.com/video/tos/alisg/tos-alisg-ve-37c799-sg/oMepz9lAHACIuIAHybGikPRe1gLAT7jekLcIBy/?a=1988&bti=ODszNWYuMDE6&&bt=1259&ft=I~da4oKyD12Nv971jzIxRXk_HlBF-UjNSEopiX&mime_type=video_mp4&rc=aDlkaTU3OjZnaTU6aGc3M0Bpajs8eXY5cjdseTMzZzczNEBfLTA2Ni9gNmMxLmEwNTVgYSNnMTJkMmRrLWlgLS1kMS9zcw%3D%3D&expire=1786289441&l=20260807233026F40664CCC7F7C69054D3&ply_type=2&policy=2&signature=1c3687c980401b366857183b88fc7eac&tk=tt_chain_token&btag=e000b8000;https://www.tiktok.com/@thecrochetginger/video/7488114746537905451;https://p16-common-sign.tiktokcdn.com/tos-useast5-p-0068-tx/ocf5rYWADACEAlga1YDLSnIN6EADiIRUyFeEDM~tplv-tiktokx-origin.image?dr=14575&x-expires=1786287600&x-signature=%2BvjnUjEjpcGaG44dyIWzOSB7v%2BE%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my2;72600;492;1149;683800;crochet,crochetersoftiktok,amigurumi,crochetplushie,crochetbusiness,crochetdog;crochet,crochetersoftiktok,amigurumi,crochetplushie,crochetbusiness,crochetdog;;;;
https://www.tiktok.com/search?q=#amigurumi&t=1786116607011;7323144479882464519;7323144479882464519;crochetlovelise;crochetlovelise;18200;12;25;https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/c8d7e7122f15ff87c4414bcbace9fbff~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=ee11983c&x-expires=1786287600&x-signature=FKANLhjfKnfWnMraAOAWuQUAC9k%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2;Swinging 🐰🐯🐧🦖🐸 #amigurumi #crochetmalaysia #crochetcharm #carcharm #handmadewithlove ;;2024-01-12 09:40:47;1705052447;no;no;no;no;no;bukan hal akuuuuuuu;7288759326373432065;https://v16-webapp-prime.tiktok.com/video/tos/alisg/tos-alisg-v-27dcd7/osBIQAXWDeJQ6mAAImPnAeb13dvAfIUNiGtbFf/?a=1988&bti=ODszNWYuMDE6&&bt=125&ft=GNDpcInz7ThBbzWGXq8Zmo&mime_type=audio_mpeg&rc=amhxODc6ZnlnbjMzODU8NEBpamhxODc6ZnlnbjMzODU8NEBpaWkxcjRnc2dgLS1kMS1zYSNpaWkxcjRnc2dgLS1kMS1zcw%3D%3D&expire=1786120241&l=20260807233026F40664CCC7F7C69054D3&ply_type=3&policy=3&signature=6fb15beed518bce55dda8c536e7db5e6&tk=0&btag=e00078000;https://p19-common-sign.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=14579&refresh_token=8b2022ee&x-expires=1786287600&x-signature=RBbx1B7CUdtDsTjehd%2BWzLox2UY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2;urm0thergween;https://v16-webapp-prime.tiktok.com/video/tos/alisg/tos-alisg-pve-0037c001/oYIyAhYBikSid6CA1wvI0QpwIN16BAQ0CfWENq/?a=1988&bti=ODszNWYuMDE6&&bt=1197&ft=I~da4oKyD12Nv971jzIxRXk_HlBF-UjNSEopiX&mime_type=video_mp4&rc=N2c4O2U2aWdoaWg8aGkzaUBpM2c8d245cmxqcDMzODczNEAwY2EvLjM1X2MxXjIvXzRiYSM1bmNoMmRjYWRgLS1kMTFzcw%3D%3D&expire=1786289438&l=20260807233026F40664CCC7F7C69054D3&ply_type=2&policy=2&signature=62e3cd65af4fe4cf42657ddc0a093c4b&tk=tt_chain_token&btag=e00070000;https://www.tiktok.com/@crochetlovelise/video/7323144479882464519;https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/989ae1f063d047c1ad98e143384ae7a8_1705052448~tplv-tiktokx-origin.image?dr=14575&x-expires=1786287600&x-signature=9mu9AJqrgzbYeMFUCO%2B14m4qby8%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my2;251600;1877;24800;4500000;amigurumi,crochetmalaysia,crochetcharm,carcharm,handmadewithlove;amigurumi,crochetmalaysia,crochetcharm,carcharm,handmadewithlove;;;;
https://www.tiktok.com/search?q=#amigurumi&t=1786116607011;7432369444900375839;7432369444900375839;sweetpeaplush;౨ৎ;39400;82;129;https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/9d1caba9051eafb30b70c6e9390734a7~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=2424569f&x-expires=1786287600&x-signature=GztCCm0Pc7ROcROWYt9VBLytksQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2;shark onesie bunny 🦈 pattern by me ☁️ #crochet #amigurumis #crochetplushie #fyp #crochettiktok #crochetbunny #crochetpattern ;"crocheting a bunny
in a shark onesie 🦈";2024-11-01 17:49:43;1730483383;no;no;no;no;no;Cherish (My Love);7425938554373736449;https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/oYzWf6gME4DCFQvFhjBEUnH2hkbBZtNYIab9fU;https://p16-sg.tiktokcdn.com/aweme/720x720/tos-alisg-v-2774/ooAUdOBAJAESbi4WxEok3YrEsWHc5AAAYiAPZ.jpeg;ILLIT;https://v16-webapp-prime.tiktok.com/video/tos/alisg/tos-alisg-ve-37c799-sg/ociEdDSQiDFRE80fEA3mVVnBg6RvJAeXEIsBgp/?a=1988&bti=ODszNWYuMDE6&&bt=851&ft=I~da4oKyD12Nv971jzIxRXk_HlBF-UjNSEopiX&mime_type=video_mp4&rc=ZTo1ZWc6NjU7OmhnaTk7M0BpamtzNXU5cmdrdjMzaTczNEA2LWNfX18tXmIxX2NfMmEvYSM1Y2plMmQ0NmZgLS1kMTJzcw%3D%3D&expire=1786289438&l=20260807233026F40664CCC7F7C69054D3&ply_type=2&policy=2&signature=44a391e1980ffe15d9fcee47b456ddab&tk=tt_chain_token&btag=e000b0000;https://www.tiktok.com/@sweetpeaplush/video/7432369444900375839;https://p16-common-sign.tiktokcdn.com/tos-useast8-p-0068-tx2/oMxNyvUxPFoAilAAEERAZBLElsAIAtYBiFRzU~tplv-tiktokx-origin.image?dr=14575&x-expires=1786287600&x-signature=5iQDCGo56n2rMG1RRyUHiPnf6xQ%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my2;247200;839;15300;2100000;crochet,amigurumis,crochetplushie,fyp,crochettiktok,crochetbunny,crochetpattern;crochet,amigurumis,crochetplushie,fyp,crochettiktok,crochetbunny,crochetpattern;;;;
https://www.tiktok.com/search?q=#amigurumi&t=1786116607011;7666939456640847118;7666939456640847118;oxogio;serg;5877;180500;129;https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/7f0ea3c721ede2344cc9bfadccc16ebf~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=23976d72&x-expires=1786287600&x-signature=jkxbg4hg4Xws5rc4r97z7aLEt6g%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2;take a bite… 😋 #crochet #crochettok #amigurumi #cookie #fypシ ;;2026-07-26 20:41:12;1785098472;no;no;no;no;no;BGM perfect for item description;6817500160541591553;https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/b13d6decc5674df1822254fccf01cf82;https://p16-sg.tiktokcdn.com/aweme/720x720/tos-alisg-v-2774/37bfd60c9dc44e76a331d5f9f51059d1.jpeg;Mi-on（みおん）;;https://www.tiktok.com/@oxogio/video/7666939456640847118;https://p16-common-sign.tiktokcdn.com/tos-useast5-p-0068-tx/oUr2XqABfACdAgDKEI6nyeIgIFRq1ZRA5SEED1~tplv-tiktokx-origin.image?dr=14575&x-expires=1786287600&x-signature=Z1v0oV0hx9Y%2B8xavYKkjPqWTsDo%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my2;4087;57;88;60200;crochet,crochettok,amigurumi,cookie,fypシ;crochet,crochettok,amigurumi,cookie,fypシ;;;;
https://www.tiktok.com/search?q=#amigurumi&t=1786116607011;7607569699492171022;7607569699492171022;littleyarn_01;Little Yarn;21600;182;15;https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/7a8fe8554eda2b8072e52eb5b8f31b06~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=1cc5c29a&x-expires=1786287600&x-signature=Jt6iIqnEI9gqbhTETrxkfn%2Fwg5A%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2;Eight legs of pure softness 🐙💙 How to Order: Check my Highlights on insta → Available Plushies to see what’s in stock. Don’t see what you want? DM me to request a plushie or place a custom order 💕 Made-to-order plushies may take longer to ship. Thank you for supporting my handmade shop 🧶💖  #crochet #crochetplushie #crochetoctopusplushie #amigurumi #amigurumilove         ;"Crocheting the Viral 
Anchor the Octopus 🐙 💙";2026-02-16 20:56:29;1771275389;no;no;no;no;no;Please Please Please - Instrumental;7381962340726786064;https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/owQybz1Ii5PUBiO1sOoIgwAjjN1OA8B9WMZfsD;https://p77-sg.tiktokcdn.com/aweme/720x720/tos-alisg-v-2774/oMgA5Eo5mBAkG9UnCDBwDfgcFA2IQIfZytPSlu.jpeg;Sabrina Carpenter;https://webapp-sg.tiktok.com/27743668ba1a47ea336e1c91f88b656e/6a789d25/kmoat/mps/logo/v2/r/p/v12044gd0000d69o8rfog65udh0a8im0/98ac2992b8c54ac7944df714dbd6cd76/5ea0fa9679cc99ec5e55f33764c64d0b/mp4/main.mp4?a=1988&bti=ODszNWYuMDE6&&bt=0&eid=1281&ft=LrmapoKyD12Nv971jzIxRXk_HlBF-UjNSEopiX&mime_type=video_mp4&rc=cnF8b2hsc2d3SkBwaHIxaDFybndmOWc5ZTc6Zzc6ZDg7NTxmO0BpM2xka3g5cnVyOTMzZzczNEBjRl5Nc3FePmJKYSNvYF90aHFmOiM0YGFhLmMxNmAxYF82L142YSNqNS1hMmRjNTZhLS1kMS9zcw%3D%3D&definition=720p&du=20&item_id=7607569699492171022&l=20260807233026F40664CCC7F7C69054D3&logo_type=tiktok&ply_type=2&policy=eyJ2bSI6MiwiY2siOiJ0dF9jaGFpbl90b2tlbiJ9&user_text=littleyarn_01&btag=e000b8000;https://www.tiktok.com/@littleyarn_01/video/7607569699492171022;https://p16-common-sign.tiktokcdn.com/tos-useast5-p-0068-tx/o0EeFAREQDAfPQ8nGp3gIY2ISBFRlCkD45Jt68~tplv-tiktokx-origin.image?dr=14575&x-expires=1786287600&x-signature=hlpxonFxs5Su4ZNChykrE%2B4m%2B8E%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my2;170500;1927;15100;1700000;crochet,crochetplushie,crochetoctopusplushie,amigurumi,amigurumilove;crochet,crochetplushie,crochetoctopusplushie,amigurumi,amigurumilove;;;;
https://www.tiktok.com/search?q=#amigurumi&t=1786116607011;7668985437691596039;7668985437691596039;crochetwmin;crochetwmin;25000;586;374;https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/709199f514a8ae9a0b1bd7fcd058b197~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=9b663cd5&x-expires=1786287600&x-signature=Dro278dQJuzRdwtSGR9nFZ8i%2BqQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2;POV: Patrick is your new driving buddy. #crochetpattern #patrickstar #crochet #amigurumi #crochettutorial #crochetdesign #crochetlife #crochetideas #handmadebusiness #digitalpattern #etsyfinds #crochetproject #viral #fyp #tiktokmademebuyit;;2026-08-01 09:00:21;1785574821;no;no;no;no;no;original sound - crochetwmin;7668985480386120466;https://v16-webapp-prime.tiktok.com/video/tos/alisg/tos-alisg-v-27dcd7/o4BEvixTrN3bBVXCEfDAtwK3woiMAJAMJ1GiIV/?a=1988&bti=ODszNWYuMDE6&&bt=125&ft=GNDpcInz7ThBbzWGXq8Zmo&mime_type=audio_mpeg&rc=ZTozO2VoOTs3NTVnaTs1M0BpajxlanE5cjx1PDMzODU8NEA2XzUxMDVgX14xNDM1LTYyYSNeL3BvMmRzX2phLS1kMS1zcw%3D%3D&expire=1786120242&l=20260807233026F40664CCC7F7C69054D3&ply_type=3&policy=3&signature=0bcf9ecedf16afff8b79a8363e33fb81&tk=0&btag=e00078000;https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/709199f514a8ae9a0b1bd7fcd058b197~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=14579&refresh_token=4bb72e61&x-expires=1786287600&x-signature=vIazSE4w2yBLHTs8nAUlsOEeP6g%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2;crochetwmin;;https://www.tiktok.com/@crochetwmin/video/7668985437691596039;https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/oYtCtEfDgbACyWcFfAqVBAAwEgtzZbI7bZmBCU~tplv-tiktokx-origin.image?dr=14575&x-expires=1786287600&x-signature=At1Dq8GJLSY5PC5z6s1g4kHasW8%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my2;180000;326;68200;1600000;;;;;;
