collected_from_url;id;thread_id;author;author_full;author_followers;author_likes;author_videos;author_avatar;body;stickers;timestamp;unix_timestamp;is_duet;is_ad;is_paid_partnership;is_sensitive;is_photosensitive;music_name;music_id;music_url;music_thumbnail;music_author;video_url;tiktok_url;thumbnail_url;likes;comments;shares;plays;hashtags;challenges;diversification_labels;location_created;effects;warning
https://www.tiktok.com/search?q=#make&t=1787151286816;7662910798192217365;7662910798192217365;vee.evren;Verônica ♡;112;42;32;https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/019d0e287a65b3ed6a414b6fa6579d4d~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=6bf6fdea&x-expires=1787320800&x-signature=rVRtdZGUip5RMkfzZIElO7u5Nhg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2;#fyp #maquiagemtiktok #viral #maquiagem #makeup ;;2026-07-16 00:07:41;1784160461;no;no;no;no;no;sonido original;7636972958971464468;https://v16-webapp-prime.tiktok.com/video/tos/alisg/tos-alisg-v-27dcd7/oonoD9zghIEfIAYTclep3fAPkAEwyCDHTIrTAF/?a=1988&bti=ODszNWYuMDE6&&bt=125&ft=GNDpcInz7ThlrZYGXq8Zmo&mime_type=audio_mpeg&rc=MzdwbHI5cnZ5OjMzODU8NEBpMzdwbHI5cnZ5OjMzODU8NEA2cGJgMmRzaHFhLS1kMS1zYSM2cGJgMmRzaHFhLS1kMS1zcw%3D%3D&expire=1787154909&l=2026081922545761AA86E8E1EDB21707E1&ply_type=3&policy=3&signature=1671b3405f0babda7f04f8d218e997a9&tk=0&btag=e00070000;https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/d0f3f26d6fdad9d16adfce7de57f08da~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=14579&refresh_token=8d1b4200&x-expires=1787320800&x-signature=Qfv%2Bm3ZKPfeH26wHEVE1HqPqSac%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2;Hannx;;https://www.tiktok.com/@vee.evren/video/7662910798192217365;https://p16-common-sign.tiktokcdn.com/tos-alisg-i-photomode-sg/eb1622a97d084cfc836c5317f9d1c9af~tplv-photomode-image.jpeg?dr=14555&x-expires=1787320800&x-signature=EK5lX0mgVG9DhhdKvNDWoSeZ6Eo%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=9b759fb9&idc=my2&ftpl=1;67;0;0;1361;fyp,maquiagemtiktok,viral,maquiagem,makeup;fyp,maquiagemtiktok,viral,maquiagem,makeup;;;;
https://www.tiktok.com/search?q=#make&t=1787151286816;7671322998648966401;7671322998648966401;lia_.ldn;Lia-[★];281;32;2;https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/4dc5d4a207d1291f98f96dd5b02aff3c~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=44d30991&x-expires=1787320800&x-signature=6IitUnqD%2F47wMxeHS7C1a5r09B4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2;Make latina fácil para iniciantes ✨ Qual tutorial você quer ver depois? 💗 #latina #maketutorial #makeup #fy ;;2026-08-07 16:12:08;1786119128;no;no;no;no;no;sonido original - 𝓒.;7649628418782300929;https://v16-webapp-prime.tiktok.com/video/tos/alisg/tos-alisg-v-27dcd7/oEPqBo2AEGIFcA8C9guEKUpAJCaeDBA0UfbEVQ/?a=1988&bti=ODszNWYuMDE6&&bt=125&ft=GNDpcInz7ThlrZYGXq8Zmo&mime_type=audio_mpeg&rc=M29zZXQ5cjRpOzMzODU8NEBpM29zZXQ5cjRpOzMzODU8NEBebF9eMmRrLmhhLS1kMS1zYSNebF9eMmRrLmhhLS1kMS1zcw%3D%3D&expire=1787154919&l=2026081922545761AA86E8E1EDB21707E1&ply_type=3&policy=3&signature=407e30e38f401f0f0976ba158d950e1b&tk=0&btag=e00078000;https://p19-common-sign.tiktokcdn.com/tos-alisg-avt-0068/adb0ed9aedd55bfb6a5e3d1a19322030~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=14579&refresh_token=b3af516f&x-expires=1787320800&x-signature=4ZxG8V6Oy2W8%2FUU%2F%2F99Bo78fRJA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2;❀⋆ ֹ ִ o͟sყ𝓵ove  ݁;;https://www.tiktok.com/@lia_.ldn/video/7671322998648966401;https://p16-common-sign.tiktokcdn.com/tos-alisg-i-photomode-sg/282740c7c8cf4a3996473059e195afc1~tplv-photomode-image.jpeg?dr=14555&x-expires=1787320800&x-signature=bWgtnqgQchc4M33GwNvYAzyrl5E%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=9b759fb9&idc=my2&ftpl=1;141;2;6;3332;latina,maketutorial,makeup,fy;latina,maketutorial,makeup,fy;;;;
https://www.tiktok.com/search?q=#make&t=1787151286816;7437653623871491384;7437653623871491384;minnie_00x;ׂ ׅ • Ꮖ᥉ᥲhh🌷៹ ࣪˖ ◞;1011;1463;20;https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/64e0a50b947b8757f22acf37e18dff0e~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=9950cce5&x-expires=1787320800&x-signature=dXRydFMXJ%2FA6fIBp9NBnLNB2b7M%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2;#virall #vairalvideo #viraltiktok #vaiprofycaramba #maquiagem ;;2024-11-15 23:34:50;1731713690;no;no;no;no;no;original sound;7323640692758268704;https://v16-webapp-prime.tiktok.com/video/tos/no1a/tos-no1a-v-2370c710-no/owUF7rEQPDCF7EszCuJpeof7AxD6DBAEzAGl8i/?a=1988&bti=ODszNWYuMDE6&&bt=125&ft=GNDpcInz7ThlrZYGXq8Zmo&mime_type=audio_mpeg&rc=ajxxaHg5cnRmcDMzZjU8M0BpajxxaHg5cnRmcDMzZjU8M0BxNGxyMmRzbGVgLS1kMWNzYSNxNGxyMmRzbGVgLS1kMWNzcw%3D%3D&expire=1787154921&l=2026081922545761AA86E8E1EDB21707E1&ply_type=3&policy=3&signature=55f68e9189d67ba9d080f0e392084811&tk=0&btag=e00078000;https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/1c4db8e1a28d95f81a1f3be62cfdab92~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=14579&refresh_token=79110587&x-expires=1787320800&x-signature=GTIsJpNDeQS66zRHIOqKMkORaj8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2;ty;;https://www.tiktok.com/@minnie_00x/video/7437653623871491384;https://p19-common-sign.tiktokcdn.com/tos-maliva-i-photomode-us/c897ff1dc9cd40279db10407aa4a60c9~tplv-photomode-image.jpeg?dr=14555&x-expires=1787320800&x-signature=jIIyArZ%2FwK9UNkQF9b7SN%2BqMDqw%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=9b759fb9&idc=my2&ftpl=1;161400;3606;1160;2500000;virall,vairalvideo,viraltiktok,vaiprofycaramba,maquiagem;virall,vairalvideo,viraltiktok,vaiprofycaramba,maquiagem;;;;
https://www.tiktok.com/search?q=#make&t=1787151286816;7644383082904096008;7644383082904096008;claudineabressan;Claudinea Bressan;1072;23300;555;https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/9fd71578a677c4ebd32ff55722cab17b~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=fd473eb6&x-expires=1787320800&x-signature=4wRDO%2FxNssvcfy1031AY8f2DSP8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2;Para uma make rápida e prática não precisa ter pincéis, vc tendo apenas hastes flexíveis já consegue aplicar e esfumar uma sombra. ;;2026-05-27 01:50:38;1779846638;no;no;no;no;no;suara asli - Jhn Panjaitan;7627203166996810504;https://v16-webapp-prime.tiktok.com/video/tos/alisg/tos-alisg-v-27dcd7/o4SEPQCdpMBBPr3RBeFEgTDSU2CJab1MIkfUQU/?a=1988&bti=ODszNWYuMDE6&&bt=125&ft=GNDpcInz7ThlrZYGXq8Zmo&mime_type=audio_mpeg&rc=ZTVlaDQ6Zzc1NWRmNTQ8NkBpamV3N3g5cm5uOjMzODU8NEAvYjYxXmIxXzYxNWEzXjJhYSNiNmpmMmRrNmBhLS1kMS1zcw%3D%3D&expire=1787155082&l=2026081922545761AA86E8E1EDB21707E1&ply_type=3&policy=3&signature=d880371a84632a64c7f000b7f44551e1&tk=0&btag=e00058000;https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/db768b06669afaf17184403ef974e303~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=14579&refresh_token=9916c5d4&x-expires=1787320800&x-signature=hNBfHbLYKJO9xsdqQkEDndcXvXw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2;Jhn Panjaitan;;https://www.tiktok.com/@claudineabressan/video/7644383082904096008;https://p16-common-sign.tiktokcdn.com/tos-alisg-i-photomode-sg/ce46323d6bc948a780878a05735f5f23~tplv-photomode-image.jpeg?dr=14555&x-expires=1787320800&x-signature=Y4Ns2ga1vtLjCN8qY4ncwtqnDqI%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=9b759fb9&idc=my2&ftpl=1;1574;8;201;130200;;;;;Hold On,bleach bypass;
https://www.tiktok.com/search?q=#make&t=1787151286816;7517349560172236038;7517349560172236038;sasah_shops;Sasah;23;91;15;https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/c0ccaddd0eade48795a968b788d4e1f4~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=ef2f2492&x-expires=1787320800&x-signature=Ke%2FtW4UKkZOtixVdC7dGDi6OMAc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2;uma passo a passo de uma make basiquinha para seu dia a dia. #makeup #makeuptutorial #makediaadia #produtosdebeleza #explore #maquiagem ;;2025-06-18 17:55:44;1750269344;no;no;no;no;no;Belligol;7327485245279619073;https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/oAgyffAy4VQ6vO1odYMteRKq3gMAtrBTe3rYeW;https://p16-sg.tiktokcdn.com/aweme/720x720/tos-alisg-v-2774/os6tWqACYFmXCBQAGpxpZngAGEEAfBfDEroakM.jpeg;Tavin & Nolly & Moki;;https://www.tiktok.com/@sasah_shops/video/7517349560172236038;https://p16-common-sign.tiktokcdn.com/tos-maliva-i-photomode-us/8ab6c2a03cd14072aa1f261d5859a3ba~tplv-photomode-image.jpeg?dr=14555&x-expires=1787320800&x-signature=RpXaouBrvpAWGKXhdo9lWkgP9Rs%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=9b759fb9&idc=my2&ftpl=1;31;0;6;3470;makeup,makeuptutorial,makediaadia,produtosdebeleza,explore,maquiagem;makeup,makeuptutorial,makediaadia,produtosdebeleza,explore,maquiagem;;;;
https://www.tiktok.com/search?q=#make&t=1787151286816;7503257185858751749;7503257185858751749;yuriuuri;💫;1312;96;2;https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/3121aaf8f6a43067454eb3e9f175b8dc~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=56b85ebb&x-expires=1787320800&x-signature=Y1v3%2B%2FcKIlOLs7vvwX67IGyFVcI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2;make basica que salva no dia a dia! rapida, leve e linda — do jeitinho que a gente ama ✨💄 #MakeBásica #DicasDeBeleza #Brasil #Portugal #FYP;;2025-05-11 18:30:08;1746988208;no;no;no;no;no;orijinal ses;7486572736787729174;https://v16-webapp-prime.tiktok.com/video/tos/no1a/tos-no1a-v-2370-no/o4vIJJcIFDT5NkxLfGFHgZIEJCoFATIfUABnAa/?a=1988&bti=ODszNWYuMDE6&&bt=125&ft=GNDpcInz7ThlrZYGXq8Zmo&mime_type=audio_mpeg&rc=amh1c245cmx0eTMzbzU8NUBpamh1c245cmx0eTMzbzU8NUAuZS1fMmQ0YGZgLS1kMTFzYSMuZS1fMmQ0YGZgLS1kMTFzcw%3D%3D&expire=1787154915&l=2026081922545761AA86E8E1EDB21707E1&ply_type=3&policy=3&signature=6ba4a860be298ece8237acb54e1c6033&tk=0&btag=e00078000;https://p16-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-euttp/7f83917106824d02f461d9b0822f1a8a~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=14579&refresh_token=14fd2ee8&x-expires=1787320800&x-signature=BUZ3QjEyTKdwid%2Fj2eEO4oT%2FNw8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2;Nurlan;;https://www.tiktok.com/@yuriuuri/video/7503257185858751749;https://p16-common-sign.tiktokcdn.com/tos-maliva-i-photomode-us/50321cd28cb24f35ba211cfe556376e9~tplv-photomode-image.jpeg?dr=14555&x-expires=1787320800&x-signature=mjbAXZWs1dwEYO4cwGuS13%2Fcg%2BU%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=9b759fb9&idc=my2&ftpl=1;2009;18;118;68800;makebásica,dicasdebeleza,brasil,portugal,fyp;makebásica,dicasdebeleza,brasil,portugal,fyp;;;;
https://www.tiktok.com/search?q=#make&t=1787151286816;7579372966752931090;7579372966752931090;achados_autocuidado;Cah 🎀;2018;1552;35;https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/224d6f6b0ca61c1f29c1e46733bd5b62~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=a21262ee&x-expires=1787320800&x-signature=Uxe%2Fk3AzrJnQdrWbMLMcfENMyDQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2;Descubra seu tipo de maquiagem!💄  #makeup #fypシ゚viral #foryou #beleza #autocuidado ;;2025-12-02 21:18:14;1764710294;no;no;no;no;no;original sound;7267655456313608965;https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/owEzk2AHN0SfUBIzsXMBSWAChDJibyAE2QtfJ5/?a=1988&bti=ODszNWYuMDE6&&bt=125&ft=GNDpcInz7ThlrZYGXq8Zmo&mime_type=audio_mpeg&rc=M2xrdzo6Zjx4bTMzNzU8M0BpM2xrdzo6Zjx4bTMzNzU8M0AxYWptcjRfYGFgLS1kMTZzYSMxYWptcjRfYGFgLS1kMTZzcw%3D%3D&expire=1787154920&l=2026081922545761AA86E8E1EDB21707E1&ply_type=3&policy=3&signature=cb3265243cc2a37d8e9fed0ba4e57df6&tk=0&btag=e00078000;https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/9f83f6f19b06c73cfae3496befd60b86~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=14579&refresh_token=393f0247&x-expires=1787320800&x-signature=E0CoY96p7Ha6ylShlD4EmQGXKqg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2;2000s pop hits;;https://www.tiktok.com/@achados_autocuidado/video/7579372966752931090;https://p19-common-sign.tiktokcdn.com/tos-alisg-i-photomode-sg/ced1e303a0534e02aa94ddcf653185fb~tplv-photomode-image.jpeg?dr=14555&x-expires=1787320800&x-signature=jfXEQJrfqaI4tYE1PUVbbJVW7No%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=9b759fb9&idc=my2&ftpl=1;61;1;1;3626;makeup,fypシ゚viral,foryou,beleza,autocuidado;makeup,fypシ゚viral,foryou,beleza,autocuidado;;;;
https://www.tiktok.com/search?q=#make&t=1787151286816;7662812630125432085;7662812630125432085;achadinhossdaviih;achadinhosdavi;1264;462;97;https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/06ebcc7e55bc866525536984e08064eb~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=8ce8bf72&x-expires=1787320800&x-signature=KOYw0Ymrom9iHAXy3n6qbjSJsHY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2;🩷💄🫵🏼 #maquiagem #dicasdebeleza #produtos #fyp #viral ;;2026-07-15 17:46:49;1784137609;no;no;no;no;no;som original;7642731098863176469;https://v16-webapp-prime.tiktok.com/video/tos/alisg/tos-alisg-v-27dcd7/o44EQQtYDnP9GBbPgEf3CCKPwF91eqBUBqsJyQ/?a=1988&bti=ODszNWYuMDE6&&bt=125&ft=GNDpcInz7ThlrZYGXq8Zmo&mime_type=audio_mpeg&rc=NTQzOjo6NDZoODM5OWY7OEBpMzppaG85cnU5OzMzODU8NEAtNS5gLzQyNl8xNl8uLzFgYSNvZGpjMmRjcjVhLS1kMS1zcw%3D%3D&expire=1787154919&l=2026081922545761AA86E8E1EDB21707E1&ply_type=3&policy=3&signature=c67b6aaef7529a7caff8449d3cf6e83d&tk=0&btag=e00078000;https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/86b264b166b1533c281a1ab2107a2a23~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=14579&refresh_token=dbf4e352&x-expires=1787320800&x-signature=TPoFm4Pm8QLm%2Fk6axHa6S6QpePY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2;𝐍𝐣𝐫 ! 𝐥𝐞𝐨𝐧𝐢   🥀;;https://www.tiktok.com/@achadinhossdaviih/video/7662812630125432085;https://p16-common-sign.tiktokcdn.com/tos-alisg-i-photomode-sg/5439e2f27e9a4c95ab16d85200cbf530~tplv-photomode-image.jpeg?dr=14555&x-expires=1787320800&x-signature=vQBolortxlrGTaGCLDafLnZcDBo%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=9b759fb9&idc=my2&ftpl=1;30300;196;936;406000;maquiagem,dicasdebeleza,produtos,fyp,viral;maquiagem,dicasdebeleza,produtos,fyp,viral;;;;
https://www.tiktok.com/search?q=#make&t=1787151286816;7663977604323478804;7663977604323478804;makedaliz0;Ana Lizianne Tavares;171;2931;64;https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/ef51fb2b17b5c48176a6d33b519eb717~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=9be64b43&x-expires=1787320800&x-signature=4dcSlbP9TVZ92qwnvq%2Fv1Cmpiuw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2;#makeupe ;;2026-07-18 21:07:27;1784408847;no;no;no;no;no;ESPRESSO X I FOLLOW RIVERS;7423101429298023210;https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-v-27dcd7c799-us/osTC7FH8AeffAhCq3OhsEZkELAEoEAuyDEJXEA/?a=1988&bti=ODszNWYuMDE6&&bt=125&ft=GNDpcInz7ThlrZYGXq8Zmo&mime_type=audio_mpeg&rc=anFkcWo5cnk1djMzZzU8NEBpanFkcWo5cnk1djMzZzU8NEBgcGpuMmRzYi9gLS1kMS9zYSNgcGpuMmRzYi9gLS1kMS9zcw%3D%3D&expire=1787154931&l=2026081922545761AA86E8E1EDB21707E1&ply_type=3&policy=3&signature=464623387702bdc25a3b13ae91951edb&tk=0&btag=e00048000;https://p16-sg.tiktokcdn.com/aweme/720x720/tiktok-obj/8e57001370f7881a60b60.jpeg;me n ü;;https://www.tiktok.com/@makedaliz0/video/7663977604323478804;https://p16-common-sign.tiktokcdn.com/tos-alisg-i-photomode-sg/5c5151c013ae4fcdbb9c77e2ba155af9~tplv-photomode-image.jpeg?dr=14555&x-expires=1787320800&x-signature=mQNGRZG6sGAXrIURz1JDJwelYDg%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=9b759fb9&idc=my2&ftpl=1;12;0;1;3535;makeupe;makeupe;;;;
https://www.tiktok.com/search?q=#make&t=1787151286816;7620403347501157653;7620403347501157653;amoreira_;Vitoria Moreira;486;59000;399;https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/c3552d41cb9547e41f385c3331ae1ae9~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=f9bfa9a6&x-expires=1787320800&x-signature=zWpJMnQrLMhfsF6Fu7vHsixcUWQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2;Minha maquiagem do Lolla durou mais de 13h e foi inteirinha feita com baratinhos ✨️ Hidratante Facial e Bruma Fixadora @Zanphy Cosméticos  Protetor Solar @Quem Disse, Berenice?  Blindagem @Dapop Cosméticos  Base, Gloss e Rímel da Linha Blow  @Ruby Rose BR  Corretivo @Melu  Blush Líquido #ninamakeup  Iluminadores, Contorno e Gel de Sobrancelha da Linha Rosa da Ruby Rose  Pó solto @Bruna Tavares  Lápis de Sobrancelha da linha Glass da Ruby Rose Lápis de Boca @Franciny Ehlke  Batom @Naturabr  #makeup #lollapalooza ;;2026-03-23 10:57:07;1774263427;no;no;no;no;no;Manchild;7512614068864960513;https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/ogQhSGUiY7IGCfWaQXqE0DFGdzWdeg8mCAeMnQ;https://p16-sg.tiktokcdn.com/aweme/720x720/tos-alisg-v-2774/oweTOvAxBgQEeeAGRTh1kYkFCAfBABA4AKMsQm.jpeg;Sabrina Carpenter;;https://www.tiktok.com/@amoreira_/video/7620403347501157653;https://p16-common-sign.tiktokcdn.com/tos-alisg-i-photomode-sg/8e7957115e54487291cf43dd23a1fb55~tplv-photomode-image.jpeg?dr=14555&x-expires=1787320800&x-signature=IBPfcOn1YN8mR4Rv1FyXGwhJx0w%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=9b759fb9&idc=my2&ftpl=1;18;0;0;2045;ninamakeup,makeup,lollapalooza;ninamakeup,makeup,Lollapalooza;;;;
https://www.tiktok.com/search?q=#make&t=1787151286816;7660613851280329991;7660613851280329991;niksperafico;nicole;3067;99900;12;https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/fa26ad2330047058fbc91e1557a0cacf~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=49903653&x-expires=1787320800&x-signature=OpuHkAGCmbQCp0x33ph49pwyp9g%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2;demorou mtt pra fazer ent curtam, comentem compartilhem rsrs #maquiagem #grwm #meninas #makedodia #dior ;;2026-07-09 19:34:19;1783625659;no;no;no;no;no;الصوت الأصلي;7603899430278548232;https://v16-webapp-prime.tiktok.com/video/tos/alisg/tos-alisg-v-27dcd7/oYkTrDIElAfeIMgIoPSD9jAIGeEVLDAliCATPI/?a=1988&bti=ODszNWYuMDE6&&bt=125&ft=GNDpcInz7ThlrZYGXq8Zmo&mime_type=audio_mpeg&rc=M2xlc3Q5cmo6OTMzODU8NEBpM2xlc3Q5cmo6OTMzODU8NEBtL3JzMmRjaDBhLS1kMS1zYSNtL3JzMmRjaDBhLS1kMS1zcw%3D%3D&expire=1787154955&l=2026081922545761AA86E8E1EDB21707E1&ply_type=3&policy=3&signature=6d7135797f84b85e08add9dfebeed8c5&tk=0&btag=e00048000;https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/b9e3db3bf7efcd1d06b987ec69ac93d3~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=14579&refresh_token=877a20ad&x-expires=1787320800&x-signature=rxF2KXhknjcVtTU96SUYX5OwIkM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2;ماركوس;;https://www.tiktok.com/@niksperafico/video/7660613851280329991;https://p16-common-sign.tiktokcdn.com/tos-alisg-i-photomode-sg/b57806369f5d4cd2b3188db45af6b334~tplv-photomode-image.jpeg?dr=14555&x-expires=1787320800&x-signature=v7nMZJDW4IkJLMPrY6yVuXBiWkQ%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=9b759fb9&idc=my2&ftpl=1;2657;45;58;31900;maquiagem,grwm,meninas,makedodia,dior;maquiagem,grwm,meninas,makedodia,dior;;;;
https://www.tiktok.com/search?q=#make&t=1787151286816;7656057645773704466;7656057645773704466;cereja.gringa;@cereja.gringa;121;81;134;https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/de211a719c95d65d972dd860030291ed~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=8d701803&x-expires=1787320800&x-signature=stvWUqO7eqRgrXNVOvzwRoQgrec%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2;✨ Você sabe qual é a ordem correta da maquiagem? Seguir a sequência certa faz toda a diferença para garantir uma pele bem preparada, uma maquiagem mais bonita e com maior durabilidade. 💖 Salve este post para consultar sempre que precisar e compartilhe com aquela amiga que ama maquiagem! 💄✨ #Maquiagem #DicasDeMaquiagem #Skincare #Beleza #MakePerfeita     ;;2026-06-27 12:53:54;1782564834;no;no;no;no;no;original sound - DJ KEV1Z 🇱🇦;7654938232247716616;https://v16-webapp-prime.tiktok.com/video/tos/alisg/tos-alisg-v-27dcd7/osEU7iq4eBAIBdBWEf8RAQAgitzyCO6i4AbCJc/?a=1988&bti=ODszNWYuMDE6&&bt=125&ft=GNDpcInz7ThlrZYGXq8Zmo&mime_type=audio_mpeg&rc=MztxZnQ5cmt2OzMzODU8NEBpMztxZnQ5cmt2OzMzODU8NEAuZGdwMmRjb3FhLS1kMS1zYSMuZGdwMmRjb3FhLS1kMS1zcw%3D%3D&expire=1787154957&l=2026081922545761AA86E8E1EDB21707E1&ply_type=3&policy=3&signature=e624a1e143d5e419b18c7d0c9dd11c6d&tk=0&btag=e00058000;https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/2f368bf4a2d5ac4da6f6f1d61ad9387f~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=14579&refresh_token=657bfbd6&x-expires=1787320800&x-signature=lsTf69kQJcb0hwFudhaUxX%2BFokM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2;DJ KEVIZ 🇱🇦;;https://www.tiktok.com/@cereja.gringa/video/7656057645773704466;https://p16-common-sign.tiktokcdn.com/tos-alisg-i-photomode-sg/e5c000393d96428a93acd0bf2f8f4cae~tplv-photomode-image.jpeg?dr=14555&x-expires=1787320800&x-signature=Tjf93UaJiU1%2BYSFLTfJKobwsjtI%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=9b759fb9&idc=my2&ftpl=1;43;0;2;2777;maquiagem,dicasdemaquiagem,skincare,beleza,makeperfeita;maquiagem,dicasdemaquiagem,skincare,beleza,makeperfeita;;;Hold On,bleach bypass;
